0045 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143
0046 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143 -0.392699092626572 -0.785398185253143
0047 -0.392699092626572 -0.117809727787971 -0.274889349937439 0.0392699092626572 -0.0785398185253143 -0.157079637050629 -0.0392699092626572 0.235619455575943
0048 -0.353429168462753 -0.0785398185253143 0.0785398185253143 0.117809727787971 0.196349546313286 -0.157079637050629 -0.235619455575943 0.274889349937439
0049 -0.392699092626572 -0.117809727787971 0.196349546313286 0.235619455575943 0.157079637050629 -0.0785398185253143 -0.157079637050629 0.274889349937439
0050 -0.353429168462753 -0.157079637050629 0.0785398185253143 0.510508835315704 0.0785398185253143 -0.0785398185253143 -0.0392699092626572 0.431968986988068
0051 -0.353429168462753 -0.157079637050629 0.117809727787971 0.589048624038696 0.0785398185253143 -0.0392699092626572 -0.0785398185253143 0.549778699874878
0052 -0.353429168462753 -0.0392699092626572 0.0785398185253143 0.510508835315704 0.0392699092626572 0.0392699092626572 0.0392699092626572 0.431968986988068
0053 -0.392699092626572 0.117809727787971 0.117809727787971 0.235619455575943 0.0785398185253143 0.117809727787971 0.0392699092626572 0.314159274101257
0054 -0.314159274101257 0.314159274101257 0 0 0.0785398185253143 0.157079637050629 0.0785398185253143 0.235619455575943
0055 -0.353429168462753 0.196349546313286 0.0392699092626572 0.157079637050629 0.117809727787971 0.196349546313286 0 0.196349546313286
0056 -0.353429168462753 0.314159274101257 0.0392699092626572 0 0.117809727787971 0.274889349937439 0 0.0392699092626572
0057 -0.353429168462753 0.235619455575943 0.0392699092626572 0.0392699092626572 0.0785398185253143 0.274889349937439 0.0785398185253143 -0.0392699092626572
0058 -0.235619455575943 0.235619455575943 -0.0785398185253143 0 0.0785398185253143 0.157079637050629 0.0785398185253143 0
0059 0.0392699092626572 0.0392699092626572 -0.392699092626572 0.117809727787971 0.274889349937439 -0.117809727787971 -0.235619455575943 0.431968986988068
0060 0.157079637050629 -0.157079637050629 -0.157079637050629 -0.471238911151886 0.196349546313286 -0.157079637050629 -0.0785398185253143 0.353429168462753
0062 0.0392699092626572 0.117809727787971 -0.0392699092626572 -0.510508835315704 0.0785398185253143 0 0.157079637050629 -0.117809727787971
0063 0.0785398185253143 0.235619455575943 -0.0785398185253143 -0.471238911151886 0.0785398185253143 -0.0785398185253143 0.157079637050629 -0.0785398185253143
0064 0 0.314159274101257 0.0785398185253143 -0.353429168462753 0.0785398185253143 -0.157079637050629 0.117809727787971 -0.117809727787971
0065 -0.0785398185253143 0.392699092626572 0.157079637050629 -0.157079637050629 0.157079637050629 -0.235619455575943 0 -0.157079637050629
0066 0 0.353429168462753 0.0392699092626572 0.0392699092626572 0.0392699092626572 -0.235619455575943 0.157079637050629 -0.274889349937439
0067 -0.0785398185253143 0.471238911151886 0.0785398185253143 0.117809727787971 0.117809727787971 -0.392699092626572 0.0392699092626572 -0.117809727787971
0068 -0.117809727787971 0.471238911151886 0.0785398185253143 0.274889349937439 0.157079637050629 -0.353429168462753 0 -0.274889349937439
0069 -0.157079637050629 0.549778699874878 0.0785398185253143 0.235619455575943 0.157079637050629 -0.392699092626572 0 -0.314159274101257
0070 -0.0785398185253143 0.471238911151886 0 0.392699092626572 0.157079637050629 -0.392699092626572 0.0785398185253143 -0.471238911151886
0071 -0.157079637050629 0.549778699874878 0.0392699092626572 0.235619455575943 0.196349546313286 -0.314159274101257 0.0392699092626572 -0.628318548202515
0072 -0.157079637050629 0.510508835315704 0 0.196349546313286 0.196349546313286 -0.314159274101257 0.0392699092626572 -0.706858336925507
0073 -0.157079637050629 0.471238911151886 0 0.157079637050629 0.157079637050629 -0.392699092626572 0.0785398185253143 -0.628318548202515
0074 -0.117809727787971 0.471238911151886 0 0.117809727787971 0.157079637050629 -0.274889349937439 0.0785398185253143 -0.785398185253143
0075 -0.157079637050629 0.471238911151886 0.0785398185253143 0 0.0785398185253143 -0.235619455575943 0.157079637050629 -0.785398185253143
0076 -0.0785398185253143 0.314159274101257 -0.0392699092626572 0.0785398185253143 0.157079637050629 -0.274889349937439 0 -0.746128261089325
0077 0.0392699092626572 0.274889349937439 -0.196349546313286 0 0.353429168462753 0.235619455575943 0.0392699092626572 0.0392699092626572
0078 -0.0785398185253143 0.235619455575943 -0.0785398185253143 -0.0785398185253143 0.314159274101257 0.157079637050629 0.0785398185253143 0.0785398185253143
0079 -0.0785398185253143 0.157079637050629 -0.0785398185253143 -0.117809727787971 0.117809727787971 0 0.274889349937439 0.157079637050629
0080 0 0 -0.157079637050629 0 0.392699092626572 0 -0.0785398185253143 0
0081 -0.0392699092626572 0 -0.392699092626572 -0.117809727787971 0 0.314159274101257 0.392699092626572 -0.785398185253143
0082 -0.0392699092626572 -0.0785398185253143 -0.196349546313286 -0.157079637050629 0.0392699092626572 0.353429168462753 0.0392699092626572 -0.353429168462753
0083 -0.0785398185253143 -0.157079637050629 -0.157079637050629 -0.157079637050629 0 0.392699092626572 0.157079637050629 -0.314159274101257
0084 -0.0785398185253143 -0.274889349937439 -0.0392699092626572 -0.0785398185253143 -0.0392699092626572 0.392699092626572 0.0785398185253143 0
0085 -0.117809727787971 -0.392699092626572 0 -0.0392699092626572 0.0392699092626572 0.392699092626572 -0.0785398185253143 0.196349546313286
0086 -0.0785398185253143 -0.392699092626572 -0.0785398185253143 0 0.0785398185253143 0.392699092626572 -0.157079637050629 0.392699092626572
0087 -0.117809727787971 -0.392699092626572 0.0392699092626572 -0.235619455575943 -0.0785398185253143 0.431968986988068 0 0.471238911151886
0088 -0.0785398185253143 -0.392699092626572 -0.0392699092626572 -0.314159274101257 0 0.471238911151886 -0.0392699092626572 0.471238911151886
0089 -0.0785398185253143 -0.431968986988068 0 -0.353429168462753 -0.0392699092626572 0.510508835315704 0.0392699092626572 0.353429168462753
0090 -0.0785398185253143 -0.353429168462753 0 -0.549778699874878 -0.0392699092626572 0.510508835315704 0.0785398185253143 0.353429168462753
0091 0 -0.392699092626572 -0.0785398185253143 -0.549778699874878 0.0785398185253143 0.471238911151886 -0.0785398185253143 0.314159274101257
0092 -0.0785398185253143 -0.392699092626572 0 -0.549778699874878 0.0392699092626572 0.510508835315704 0 0.157079637050629
0093 -0.0392699092626572 -0.431968986988068 0 -0.471238911151886 0.0392699092626572 0.471238911151886 0.0392699092626572 0.0392699092626572
0094 -0.0785398185253143 -0.235619455575943 0.0392699092626572 -0.746128261089325 0.0785398185253143 0.471238911151886 0 -0.117809727787971
0095 -0.0785398185253143 -0.235619455575943 0.0392699092626572 -0.667588412761688 0.0785398185253143 0.314159274101257 0 0
0096 -0.392699092626572 0.235619455575943 -0.0785398185253143 0.0392699092626572 0.0392699092626572 0.235619455575943 0.0785398185253143 0
0097 -0.392699092626572 0.157079637050629 -0.0392699092626572 0.0392699092626572 0.0392699092626572 0.196349546313286 0.0785398185253143 -0.0392699092626572
0098 -0.0785398185253143 -0.0785398185253143 -0.392699092626572 0.196349546313286 0 0.196349546313286 0.196349546313286 -0.196349546313286
0099 -0.274889349937439 -0.196349546313286 0.235619455575943 0.117809727787971 0.117809727787971 0.0392699092626572 0.353429168462753 -0.117809727787971
0100 -0.117809727787971 0.274889349937439 0.0785398185253143 -0.235619455575943 0.117809727787971 -0.0392699092626572 0.0392699092626572 -0.0392699092626572
0101 0 0.392699092626572 -0.0785398185253143 -0.235619455575943 0.0785398185253143 -0.157079637050629 0 0.0785398185253143
0102 -0.0785398185253143 0.392699092626572 0.0785398185253143 0.0785398185253143 0.0785398185253143 -0.235619455575943 0 0
0103 -0.117809727787971 0.392699092626572 0.117809727787971 0.274889349937439 0.0785398185253143 -0.314159274101257 0 0
0104 -0.117809727787971 0.471238911151886 0.0785398185253143 0.314159274101257 0.117809727787971 -0.353429168462753 0 -0.0785398185253143
0105 -0.117809727787971 0.510508835315704 0.0392699092626572 0.392699092626572 0.0785398185253143 -0.392699092626572 0.0785398185253143 -0.157079637050629
0106 -0.117809727787971 0.510508835315704 0.0392699092626572 0.431968986988068 0.117809727787971 -0.431968986988068 0 -0.196349546313286
0107 -0.157079637050629 0.510508835315704 0.0785398185253143 0.392699092626572 0.117809727787971 -0.431968986988068 0.0392699092626572 -0.314159274101257
0108 -0.117809727787971 0.549778699874878 0 0.274889349937439 0.117809727787971 -0.471238911151886 0.0392699092626572 -0.353429168462753
0109 -0.196349546313286 0.471238911151886 0.117809727787971 0.314159274101257 0.117809727787971 -0.431968986988068 0 -0.471238911151886
0110 -0.117809727787971 0.510508835315704 0.0392699092626572 0.157079637050629 0.0785398185253143 -0.274889349937439 0.0392699092626572 -0.746128261089325
0111 -0.117809727787971 0.471238911151886 0.0785398185253143 0.117809727787971 0.0785398185253143 -0.314159274101257 0.0392699092626572 -0.706858336925507
0112 -0.196349546313286 0.353429168462753 0.196349546313286 0.196349546313286 0.0392699092626572 -0.235619455575943 0.0392699092626572 -0.746128261089325
0113 -0.117809727787971 0.314159274101257 0.0785398185253143 0.0785398185253143 0.392699092626572 0.274889349937439 0.0392699092626572 0.117809727787971
0114 -0.117809727787971 0.235619455575943 0.0392699092626572 0.0785398185253143 0.353429168462753 0.235619455575943 0.0392699092626572 0.117809727787971
0115 -0.0785398185253143 0.157079637050629 -0.0785398185253143 0 0.235619455575943 0.157079637050629 0.0785398185253143 0
0116 0 -0.0392699092626572 -0.196349546313286 0.117809727787971 0.235619455575943 0.157079637050629 0.0785398185253143 -0.117809727787971
0117 -0.157079637050629 -0.117809727787971 -0.353429168462753 0.0785398185253143 -0.0392699092626572 0.117809727787971 0.392699092626572 -0.157079637050629
0118 -0.117809727787971 -0.117809727787971 -0.0392699092626572 0.0392699092626572 0 0.431968986988068 0.353429168462753 -0.628318548202515
0119 -0.117809727787971 -0.196349546313286 -0.0392699092626572 0 0 0.471238911151886 0.0785398185253143 -0.392699092626572
0120 -0.0785398185253143 -0.274889349937439 -0.0785398185253143 0 -0.0392699092626572 0.392699092626572 0 0
0121 -0.117809727787971 -0.314159274101257 0 -0.0785398185253143 -0.0392699092626572 0.431968986988068 0 0.157079637050629
0122 -0.117809727787971 -0.392699092626572 0 -0.0392699092626572 -0.0392699092626572 0.392699092626572 -0.0785398185253143 0.431968986988068
0123 -0.117809727787971 -0.431968986988068 0 -0.117809727787971 -0.0392699092626572 0.431968986988068 -0.0785398185253143 0.549778699874878
0124 -0.117809727787971 -0.471238911151886 0.0392699092626572 -0.117809727787971 -0.0392699092626572 0.431968986988068 -0.0785398185253143 0.628318548202515
